speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
easkin,Eastern Kingbird,Tyrannus tyrannus,L105600,LaBagh Woods Forest Preserve,2025-06-28 20:03,1.0,41.9803903,-87.7412754,True,False,False,S255783944,
warvir,Warbling Vireo,Vireo gilvus,L105600,LaBagh Woods Forest Preserve,2025-06-28 20:03,1.0,41.9803903,-87.7412754,True,False,False,S255783944,
blujay,Blue Jay,Cyanocitta cristata,L105600,LaBagh Woods Forest Preserve,2025-06-28 20:03,1.0,41.9803903,-87.7412754,True,False,False,S255783944,
amecro,American Crow,Corvus brachyrhynchos,L105600,LaBagh Woods Forest Preserve,2025-06-28 20:03,1.0,41.9803903,-87.7412754,True,False,False,S255783944,
bkcchi,Black-capped Chickadee,Poecile atricapillus,L105600,LaBagh Woods Forest Preserve,2025-06-28 20:03,2.0,41.9803903,-87.7412754,True,False,False,S255783944,
treswa,Tree Swallow,Tachycineta bicolor,L105600,LaBagh Woods Forest Preserve,2025-06-28 20:03,2.0,41.9803903,-87.7412754,True,False,False,S255783944,
eursta,European Starling,Sturnus vulgaris,L105600,LaBagh Woods Forest Preserve,2025-06-28 20:03,1.0,41.9803903,-87.7412754,True,False,False,S255783944,N
easblu,Eastern Bluebird,Sialia sialis,L105600,LaBagh Woods Forest Preserve,2025-06-28 20:03,1.0,41.9803903,-87.7412754,True,False,False,S255783944,
balori,Baltimore Oriole,Icterus galbula,L105600,LaBagh Woods Forest Preserve,2025-06-28 20:03,1.0,41.9803903,-87.7412754,True,False,False,S255783944,
orcori,Orchard Oriole,Icterus spurius,L48680637,"733 Elmgate Drive, Glenview, Illinois, US (42.069, -87.819)",2025-06-28 19:33,1.0,42.0686893,-87.8189549,True,False,True,S255041745,
wooduc,Wood Duck,Aix sponsa,L1453653,Sag Quarries,2025-06-28 19:28,2.0,41.6927688,-87.9329488,True,False,False,S255058622,
y00475,American Coot,Fulica americana,L1453653,Sag Quarries,2025-06-28 19:28,2.0,41.6927688,-87.9329488,True,False,False,S255058622,
caster1,Caspian Tern,Hydroprogne caspia,L1453653,Sag Quarries,2025-06-28 19:28,3.0,41.6927688,-87.9329488,True,False,False,S255058622,
grnher,Green Heron,Butorides virescens,L1453653,Sag Quarries,2025-06-28 19:28,1.0,41.6927688,-87.9329488,True,False,False,S255058622,
greegr,Great Egret,Ardea alba,L1453653,Sag Quarries,2025-06-28 19:28,1.0,41.6927688,-87.9329488,True,False,False,S255058622,
osprey,Osprey,Pandion haliaetus,L1453653,Sag Quarries,2025-06-28 19:28,1.0,41.6927688,-87.9329488,True,False,False,S255058622,
grycat,Gray Catbird,Dumetella carolinensis,L1453653,Sag Quarries,2025-06-28 19:28,1.0,41.6927688,-87.9329488,True,False,False,S255058622,
comyel,Common Yellowthroat,Geothlypis trichas,L1453653,Sag Quarries,2025-06-28 19:28,2.0,41.6927688,-87.9329488,True,False,False,S255058622,
yelwar,Yellow Warbler,Setophaga petechia,L1453653,Sag Quarries,2025-06-28 19:28,1.0,41.6927688,-87.9329488,True,False,False,S255058622,
chswar,Chestnut-sided Warbler,Setophaga pensylvanica,L152712,Saganashkee Slough,2025-06-28 19:12,1.0,41.6972055,-87.8898525,True,False,False,S255393043,
pipplo,Piping Plover,Charadrius melodus,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-06-28 18:26,1.0,41.9633833,-87.6344204,True,False,False,S255042055,
sposan,Spotted Sandpiper,Actitis macularius,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-06-28 18:26,2.0,41.9633833,-87.6344204,True,False,False,S255042055,
laugul,Laughing Gull,Leucophaeus atricilla,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-06-28 18:26,1.0,41.9633833,-87.6344204,True,True,False,S255042055,
reevir1,Red-eyed Vireo,Vireo olivaceus,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-06-28 18:26,1.0,41.9633833,-87.6344204,True,False,False,S255042055,
banswa,Bank Swallow,Riparia riparia,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-06-28 18:26,8.0,41.9633833,-87.6344204,True,False,False,S255042055,
purmar,Purple Martin,Progne subis,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-06-28 18:26,10.0,41.9633833,-87.6344204,True,False,False,S255042055,
woothr,Wood Thrush,Hylocichla mustelina,L152604,Beck Lake Forest Preserve,2025-06-28 18:24,1.0,42.0721,-87.8743,True,False,False,S255037684,
amered,American Redstart,Setophaga ruticilla,L20864270,"Burnham Park--S Shore Drive near Burnham Playground (41.7970663, -87.5815299)",2025-06-28 17:21,1.0,41.7970663,-87.5815299,True,False,True,S255722205,
hoomer,Hooded Merganser,Lophodytes cucullatus,L339158,"Lincoln Park, Chicago--Belmont Harbor",2025-06-28 17:12,2.0,41.9435608,-87.636194,True,False,False,S255048813,
baleag,Bald Eagle,Haliaeetus leucocephalus,L48672176,"2400 Devon Avenue, Des Plaines, Illinois, US (41.996, -87.867)",2025-06-28 17:07,1.0,41.9964355,-87.8666303,True,False,True,S255006098,
monpar,Monk Parakeet,Myiopsitta monachus,L17348432,Chicago Monk Parakeet Colonies,2025-06-28 14:32,11.0,41.714599,-87.5377875,True,False,False,S254989880,N
coohaw,Cooper's Hawk,Astur cooperii,L298724,"Rosehill Cemetery, Chicago",2025-06-28 14:12,1.0,41.9859832,-87.6820028,True,False,False,S254995211,
chispa,Chipping Sparrow,Spizella passerina,L298724,"Rosehill Cemetery, Chicago",2025-06-28 14:12,5.0,41.9859832,-87.6820028,True,False,False,S254995211,
dickci,Dickcissel,Spiza americana,L152605,Lake Calumet area--Big Marsh/Park #564,2025-06-28 13:24,4.0,41.6882326,-87.5733733,True,False,False,S254973006,
turvul,Turkey Vulture,Cathartes aura,L124893,"North Park Village Nature Center, Chicago",2025-06-28 13:01,1.0,41.9876383,-87.7240275,True,False,False,S254966160,
leasan,Least Sandpiper,Calidris minutilla,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-06-28 12:15,1.0,41.9633833,-87.6344204,True,False,False,S254940276,
fiespa,Field Sparrow,Spizella pusilla,L741253,Bergman Slough Forest Preserve,2025-06-28 12:01,1.0,41.6725,-87.9016667,True,False,False,S254942103,
tuftit,Tufted Titmouse,Baeolophus bicolor,L152615,Sagawau Environmental Learning Center,2025-06-28 11:04,1.0,41.6898,-87.9207,True,False,False,S254924798,
brdowl,Barred Owl,Strix varia,L124174,Cap Sauers Holdings Forest Preserve,2025-06-28 11:00,1.0,41.6725393,-87.8822067,True,False,False,S255381114,
acafly,Acadian Flycatcher,Empidonax virescens,L124174,Cap Sauers Holdings Forest Preserve,2025-06-28 11:00,2.0,41.6725393,-87.8822067,True,False,False,S255381114,
veery,Veery,Catharus fuscescens,L124174,Cap Sauers Holdings Forest Preserve,2025-06-28 11:00,2.0,41.6725393,-87.8822067,True,False,False,S255381114,
cerwar,Cerulean Warbler,Setophaga cerulea,L124174,Cap Sauers Holdings Forest Preserve,2025-06-28 11:00,1.0,41.6725393,-87.8822067,True,True,False,S255381114,
scatan,Scarlet Tanager,Piranga olivacea,L124174,Cap Sauers Holdings Forest Preserve,2025-06-28 11:00,1.0,41.6725393,-87.8822067,True,False,False,S255381114,
cliswa,Cliff Swallow,Petrochelidon pyrrhonota,L353534,"Jackson Park, Chicago--63rd St. Beach",2025-06-28 10:34,121.0,41.781425,-87.5721073,True,False,False,S255316005,
brwhaw,Broad-winged Hawk,Buteo platypterus,L124174,Cap Sauers Holdings Forest Preserve,2025-06-28 10:00,1.0,41.6725393,-87.8822067,True,False,False,S254944292,
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L124174,Cap Sauers Holdings Forest Preserve,2025-06-28 10:00,1.0,41.6725393,-87.8822067,True,False,False,S254944292,
amekes,American Kestrel,Falco sparverius,L152691,"Lincoln Park, Chicago--North Pond",2025-06-28 09:51,1.0,41.9283,-87.637,True,False,False,S254989899,
perfal,Peregrine Falcon,Falco peregrinus,L152691,"Lincoln Park, Chicago--North Pond",2025-06-28 09:51,1.0,41.9283,-87.637,True,False,False,S254989899,
belvir,Bell's Vireo,Vireo bellii,L4698737,Ridgewood Memorial Cemetery,2025-06-28 09:51,1.0,42.0624482,-87.851181,True,False,False,S254873764,
eurgol,European Goldfinch,Carduelis carduelis,L2854336,0_Jenks_60201,2025-06-28 09:45,2.0,42.067574,-87.69893,True,True,True,S255596559,N
reshaw,Red-shouldered Hawk,Buteo lineatus,L25167224,National Grove—P7,2025-06-28 09:15,1.0,41.841038,-87.831689,True,False,True,S256189537,
yebcha,Yellow-breasted Chat,Icteria virens,L1453653,Sag Quarries,2025-06-28 09:07,1.0,41.6927688,-87.9329488,True,False,False,S254868794,
carwre,Carolina Wren,Thryothorus ludovicianus,L20363783,Cap Sauers Holdings Forest Preserve--West Sag Valley Trail Head,2025-06-28 09:06,1.0,41.6801252,-87.913018,True,False,False,S254895821,
blugrb1,Blue Grosbeak,Passerina caerulea,L20363783,Cap Sauers Holdings Forest Preserve--West Sag Valley Trail Head,2025-06-28 09:06,1.0,41.6801252,-87.913018,True,False,False,S254895821,
swaspa,Swamp Sparrow,Melospiza georgiana,L125053,Burnham Prairie Nature Preserve,2025-06-28 08:46,2.0,41.6401425,-87.5521946,True,False,False,S254880493,
prowar,Prothonotary Warbler,Protonotaria citrea,L125053,Burnham Prairie Nature Preserve,2025-06-28 08:46,1.0,41.6401425,-87.5521946,True,False,False,S254880493,
sumtan,Summer Tanager,Piranga rubra,L124174,Cap Sauers Holdings Forest Preserve,2025-06-28 08:18,1.0,41.6725393,-87.8822067,True,False,False,S254994704,
graspa,Grasshopper Sparrow,Ammodramus savannarum,L3934103,Park No. 566,2025-06-28 08:14,2.0,41.7487879,-87.5365198,True,False,False,S254880460,
mutswa,Mute Swan,Cygnus olor,L15272809,Indian Ridge Marsh--P13,2025-06-28 08:08,2.0,41.6745044,-87.5632624,True,False,True,S254879330,N
wilfly,Willow Flycatcher,Empidonax traillii,L152740,"Jackson Park, Chicago--Wooded Island/Bobolink Meadow area",2025-06-28 08:00,1.0,41.7857131,-87.5829649,True,False,False,S255366381,
truswa,Trumpeter Swan,Cygnus buccinator,L122298,Little Red Schoolhouse Nature Center,2025-06-28 07:48,2.0,41.709155,-87.8770047,True,False,False,S254837792,
whtspa,White-throated Sparrow,Zonotrichia albicollis,L3780717,Canal Shores Golf Course,2025-06-28 07:48,1.0,42.0630062,-87.6872545,True,True,False,S254845569,
wiltur,Wild Turkey,Meleagris gallopavo,L152713,"Sand Ridge Nature Center, South Holland",2025-06-28 07:47,4.0,41.6051,-87.5619,True,True,False,S254816651,
yebcuc,Yellow-billed Cuckoo,Coccyzus americanus,L33213570,Cap Sauers—P6,2025-06-28 06:59,1.0,41.679064,-87.884587,True,False,True,S254795959,
ovenbi1,Ovenbird,Seiurus aurocapilla,L33213570,Cap Sauers—P6,2025-06-28 06:59,1.0,41.679064,-87.884587,True,False,True,S254795959,
louwat,Louisiana Waterthrush,Parkesia motacilla,L33213570,Cap Sauers—P6,2025-06-28 06:59,1.0,41.679064,-87.884587,True,False,True,S254795959,
comgal1,Common Gallinule,Gallinula galeata,L15127786,Indian Ridge Marsh--P4,2025-06-28 05:42,1.0,41.67915,-87.5632588,True,False,True,S254867074,
cangoo,Canada Goose,Branta canadensis,L47547234,"Bridge @ 4840 N Francisco Ave, Chicago US-IL 41.96861, -87.70141",2025-06-29 22:17,29.0,41.968608,-87.701407,True,False,True,S255477588,
mallar3,Mallard,Anas platyrhynchos,L47547234,"Bridge @ 4840 N Francisco Ave, Chicago US-IL 41.96861, -87.70141",2025-06-29 22:17,4.0,41.968608,-87.701407,True,False,True,S255477588,
bcnher,Black-crowned Night Heron,Nycticorax nycticorax,L47547234,"Bridge @ 4840 N Francisco Ave, Chicago US-IL 41.96861, -87.70141",2025-06-29 22:17,1.0,41.968608,-87.701407,True,False,True,S255477588,
comnig,Common Nighthawk,Chordeiles minor,L48634881,Neighborhood,2025-06-29 22:00,1.0,41.848511,-87.704306,True,False,True,S255476393,
amerob,American Robin,Turdus migratorius,L48776103,"Northwestern University, Evanston US-IL (42.0529,-87.6807)",2025-06-29 20:51,1.0,42.052875,-87.680673,True,False,True,S255465607,
norcar,Northern Cardinal,Cardinalis cardinalis,L48776103,"Northwestern University, Evanston US-IL (42.0529,-87.6807)",2025-06-29 20:51,2.0,42.052875,-87.680673,True,False,True,S255465607,
chiswi,Chimney Swift,Chaetura pelagica,L34997065,"8720 Washington Ave, Brookfield US-IL 41.82804, -87.84047",2025-06-29 20:33,2.0,41.82804,-87.840474,True,False,True,S255462496,
houspa,House Sparrow,Passer domesticus,L34997065,"8720 Washington Ave, Brookfield US-IL 41.82804, -87.84047",2025-06-29 20:33,6.0,41.82804,-87.840474,True,False,True,S255462496,N
amegfi,American Goldfinch,Spinus tristis,L34997065,"8720 Washington Ave, Brookfield US-IL 41.82804, -87.84047",2025-06-29 20:33,3.0,41.82804,-87.840474,True,False,True,S255462496,
ribgul,Ring-billed Gull,Larus delawarensis,L612796,1207 Dobson,2025-06-29 20:25,7.0,42.0208046,-87.6890248,True,False,True,S255471292,
rethaw,Red-tailed Hawk,Buteo jamaicensis,L20494326,Bullfrog Lake,2025-06-29 20:04,1.0,41.7100372,-87.8992942,True,False,False,S255685960,
amekes,American Kestrel,Falco sparverius,L20494326,Bullfrog Lake,2025-06-29 20:04,1.0,41.7100372,-87.8992942,True,False,False,S255685960,
grcfly,Great Crested Flycatcher,Myiarchus crinitus,L20494326,Bullfrog Lake,2025-06-29 20:04,1.0,41.7100372,-87.8992942,True,False,False,S255685960,
easkin,Eastern Kingbird,Tyrannus tyrannus,L20494326,Bullfrog Lake,2025-06-29 20:04,1.0,41.7100372,-87.8992942,True,False,False,S255685960,
barswa,Barn Swallow,Hirundo rustica,L20494326,Bullfrog Lake,2025-06-29 20:04,14.0,41.7100372,-87.8992942,True,False,False,S255685960,
buggna,Blue-gray Gnatcatcher,Polioptila caerulea,L20494326,Bullfrog Lake,2025-06-29 20:04,1.0,41.7100372,-87.8992942,True,False,False,S255685960,
eursta,European Starling,Sturnus vulgaris,L20494326,Bullfrog Lake,2025-06-29 20:04,4.0,41.7100372,-87.8992942,True,False,False,S255685960,N
cedwax,Cedar Waxwing,Bombycilla cedrorum,L20494326,Bullfrog Lake,2025-06-29 20:04,2.0,41.7100372,-87.8992942,True,False,False,S255685960,
sonspa,Song Sparrow,Melospiza melodia,L20494326,Bullfrog Lake,2025-06-29 20:04,1.0,41.7100372,-87.8992942,True,False,False,S255685960,
orcori,Orchard Oriole,Icterus spurius,L20494326,Bullfrog Lake,2025-06-29 20:04,1.0,41.7100372,-87.8992942,True,False,False,S255685960,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L20494326,Bullfrog Lake,2025-06-29 20:04,2.0,41.7100372,-87.8992942,True,False,False,S255685960,
bnhcow,Brown-headed Cowbird,Molothrus ater,L20494326,Bullfrog Lake,2025-06-29 20:04,1.0,41.7100372,-87.8992942,True,False,False,S255685960,
yelwar,Yellow Warbler,Setophaga petechia,L20494326,Bullfrog Lake,2025-06-29 20:04,2.0,41.7100372,-87.8992942,True,False,False,S255685960,
indbun,Indigo Bunting,Passerina cyanea,L20494326,Bullfrog Lake,2025-06-29 20:04,1.0,41.7100372,-87.8992942,True,False,False,S255685960,
wooduc,Wood Duck,Aix sponsa,L20494326,Bullfrog Lake,2025-06-29 19:57,1.0,41.7100372,-87.8992942,True,False,False,S255468191,
moudov,Mourning Dove,Zenaida macroura,L20494326,Bullfrog Lake,2025-06-29 19:57,2.0,41.7100372,-87.8992942,True,False,False,S255468191,
grnher,Green Heron,Butorides virescens,L20494326,Bullfrog Lake,2025-06-29 19:57,1.0,41.7100372,-87.8992942,True,False,False,S255468191,
treswa,Tree Swallow,Tachycineta bicolor,L20494326,Bullfrog Lake,2025-06-29 19:57,2.0,41.7100372,-87.8992942,True,False,False,S255468191,
grycat,Gray Catbird,Dumetella carolinensis,L20494326,Bullfrog Lake,2025-06-29 19:57,1.0,41.7100372,-87.8992942,True,False,False,S255468191,
comgra,Common Grackle,Quiscalus quiscula,L20494326,Bullfrog Lake,2025-06-29 19:57,1.0,41.7100372,-87.8992942,True,False,False,S255468191,
bbwduc,Black-bellied Whistling-Duck,Dendrocygna autumnalis,L152691,"Lincoln Park, Chicago--North Pond",2025-06-29 19:51,1.0,41.9283,-87.637,True,True,False,S255457236,
pipplo,Piping Plover,Charadrius melodus,L813972,"Montrose Dunes, Lincoln Park, Chicago",2025-06-29 19:42,4.0,41.9660701,-87.633369,True,False,False,S255477893,
willet1,Willet,Tringa semipalmata,L813972,"Montrose Dunes, Lincoln Park, Chicago",2025-06-29 19:42,17.0,41.9660701,-87.633369,True,True,False,S255477893,
banswa,Bank Swallow,Riparia riparia,L813972,"Montrose Dunes, Lincoln Park, Chicago",2025-06-29 19:42,6.0,41.9660701,-87.633369,True,False,False,S255477893,
rocpig,Rock Pigeon,Columba livia,L152691,"Lincoln Park, Chicago--North Pond",2025-06-29 19:27,5.0,41.9283,-87.637,True,False,False,S255491953,N
amhgul1,American Herring Gull,Larus smithsonianus,L152691,"Lincoln Park, Chicago--North Pond",2025-06-29 19:27,1.0,41.9283,-87.637,True,False,False,S255491953,
caster1,Caspian Tern,Hydroprogne caspia,L152691,"Lincoln Park, Chicago--North Pond",2025-06-29 19:27,1.0,41.9283,-87.637,True,False,False,S255491953,
perfal,Peregrine Falcon,Falco peregrinus,L152691,"Lincoln Park, Chicago--North Pond",2025-06-29 19:27,1.0,41.9283,-87.637,True,False,False,S255491953,
amecro,American Crow,Corvus brachyrhynchos,L152691,"Lincoln Park, Chicago--North Pond",2025-06-29 19:27,2.0,41.9283,-87.637,True,False,False,S255491953,
nrwswa,Northern Rough-winged Swallow,Stelgidopteryx serripennis,L152691,"Lincoln Park, Chicago--North Pond",2025-06-29 19:27,2.0,41.9283,-87.637,True,False,False,S255491953,
buwtea,Blue-winged Teal,Spatula discors,L152691,"Lincoln Park, Chicago--North Pond",2025-06-29 19:12,1.0,41.9283,-87.637,True,False,False,S255459163,
semsan,Semipalmated Sandpiper,Calidris pusilla,L152691,"Lincoln Park, Chicago--North Pond",2025-06-29 19:12,1.0,41.9283,-87.637,True,False,False,S255459163,
haiwoo,Hairy Woodpecker,Dryobates villosus,L152691,"Lincoln Park, Chicago--North Pond",2025-06-29 19:12,1.0,41.9283,-87.637,True,False,False,S255459163,
bkcchi,Black-capped Chickadee,Poecile atricapillus,L152691,"Lincoln Park, Chicago--North Pond",2025-06-29 19:12,2.0,41.9283,-87.637,True,False,False,S255459163,
houwre,Northern House Wren,Troglodytes aedon,L42262349,Kilbourn Park,2025-06-29 19:12,1.0,41.9444154,-87.7388477,True,False,False,S255455478,
houfin,House Finch,Haemorhous mexicanus,L42262349,Kilbourn Park,2025-06-29 19:12,3.0,41.9444154,-87.7388477,True,False,False,S255455478,N
louwat,Louisiana Waterthrush,Parkesia motacilla,L152691,"Lincoln Park, Chicago--North Pond",2025-06-29 19:12,1.0,41.9283,-87.637,True,False,False,S255459163,
easowl1,Eastern Screech-Owl,Megascops asio,L11514060,"Ewing Avenue and Greenwood Street, Evanston IL",2025-06-29 19:10,1.0,42.0427487,-87.7124316,True,False,True,S255443698,
warvir,Warbling Vireo,Vireo gilvus,L152691,"Lincoln Park, Chicago--North Pond",2025-06-29 18:50,1.0,41.9283,-87.637,True,False,False,S255767848,
coohaw,Cooper's Hawk,Astur cooperii,L28763006,Marriott West Peregrine Stakeout,2025-06-29 18:49,1.0,41.852765,-87.621911,True,False,True,S255469042,
lbbgul,Lesser Black-backed Gull,Larus fuscus,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-06-29 18:40,1.0,41.9633833,-87.6344204,True,True,False,S255470442,
dowwoo,Downy Woodpecker,Dryobates pubescens,L656262,Stotz yard,2025-06-29 18:40,1.0,41.8437129,-87.8940502,True,False,True,S255471319,
purmar,Purple Martin,Progne subis,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-06-29 18:40,6.0,41.9633833,-87.6344204,True,False,False,S255470442,
eawpew,Eastern Wood-Pewee,Contopus virens,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-06-29 18:10,1.0,41.9633833,-87.6344204,True,False,False,S255491925,
cliswa,Cliff Swallow,Petrochelidon pyrrhonota,L3018454,"A. Montgomery Ward Park, Chicago",2025-06-29 17:55,4.0,41.8934287,-87.6425314,True,False,False,S255424063,
chispa,Chipping Sparrow,Spizella passerina,L4300325,University of Chicago,2025-06-29 17:07,2.0,41.789608,-87.599646,True,False,False,S255416699,
cerwar,Cerulean Warbler,Setophaga cerulea,L509700,Teasons Woods Forest Preserve,2025-06-29 16:45,1.0,41.6840021,-87.8734589,True,True,False,S255493906,
osprey,Osprey,Pandion haliaetus,L124174,Cap Sauers Holdings Forest Preserve,2025-06-29 16:35,1.0,41.6725393,-87.8822067,True,False,False,S255427336,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L124174,Cap Sauers Holdings Forest Preserve,2025-06-29 16:35,2.0,41.6725393,-87.8822067,True,False,False,S255427336,
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L124174,Cap Sauers Holdings Forest Preserve,2025-06-29 16:35,1.0,41.6725393,-87.8822067,True,False,False,S255427336,
